,arc_L_segment,end_end_dist_2_segment,file_label,file_path,frame_numer,max_arc_l,Arc_win_rgn_A,Arc_win_rgn_B,avg_arc_l_win_fil_1,avg_arc_l_win_fil_2,fil_label,Arc_win_size,max_arc_L_segment,E_bend_arr_kBT,Mean_Curvature_segment,Std_Curvature_segment,E_bend_filament_kBT,L_p,L_p_std,R_sq_fit,L_P_dist,mean_pt_curv_for_dist
2121,"[1.10,2.19,3.29,4.39,5.49,6.58,7.68,8.78,9.88]","[1.06,4.18,10.31,18.98,30.04,41.29,58.60,75.71,94.41]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.36166479473679775,0.47468504309204695,0.418,0.5820000000000001,fil1,0.113,9.46971055033463,"[0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01]","[0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.1229,58.716,10.972348367914764,1.0,297202.344,0.02042299593026881
2122,"[1.09,2.18,3.28,4.37,5.46,6.55,7.65,8.74,9.83]","[1.03,4.76,10.03,18.45,29.15,41.97,56.69,75.58,93.66]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.3729668195723227,0.48598706792757196,0.429,0.571,fil1,0.113,9.46971055033463,"[0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01]","[0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.1148,58.619,8.723197664511869,1.0,323215.557,0.019790498660523563
2123,"[1.10,2.20,3.30,4.40,5.50,6.60,7.70,8.80,9.90]","[1.00,4.63,10.76,19.23,29.86,42.46,59.01,75.11,95.06]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.38426884440784764,0.49728909276309685,0.441,0.5589999999999999,fil1,0.113,9.46971055033463,"[0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01]","[0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.1079,58.383,6.7842753605228365,1.0,344226.55,0.01915124579926782
2124,"[1.10,2.21,3.31,4.41,5.52,6.62,7.72,8.82,9.93]","[0.97,4.49,10.42,18.59,28.82,42.76,58.80,76.61,95.80]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.3955708692433726,0.5085911175986219,0.452,0.548,fil1,0.113,9.46971055033463,"[0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01]","[0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.1089,62.424,10.598764141670918,1.0,365057.811,0.018546435339169564
2125,"[1.10,2.20,3.31,4.41,5.51,6.61,7.72,8.82,9.92]","[0.94,4.34,10.06,19.20,29.26,42.83,58.30,77.52,95.81]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.40687289407889754,0.5198931424341467,0.463,0.5369999999999999,fil1,0.113,9.46971055033463,"[0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01]","[0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.1247,75.809,17.577584484204642,1.0,411600.496,0.01801298941050535
2126,"[1.10,2.20,3.29,4.39,5.49,6.59,7.68,8.78,9.88]","[0.91,4.19,10.64,18.44,29.54,42.67,57.48,75.69,95.15]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.4181749189144225,0.5311951672696718,0.475,0.525,fil1,0.113,9.46971055033463,"[0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01]","[0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0983,62.696,7.041464872845369,1.0,562456.713,0.017651915808628446
2127,"[1.09,2.17,3.26,4.34,5.43,6.51,7.60,8.68,9.77]","[0.87,4.62,10.12,18.69,29.39,41.88,55.79,74.75,93.05]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.42947694374994744,0.5424971921051966,0.486,0.514,fil1,0.113,9.46971055033463,"[0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01]","[0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.1094,73.42,13.182478562158558,1.0,896764.044,0.01736740436262978
2128,"[1.10,2.20,3.30,4.40,5.49,6.59,7.69,8.79,9.89]","[1.14,4.42,10.56,18.95,29.27,42.74,57.75,75.95,95.56]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.4407789685854724,0.5537992169407217,0.497,0.503,fil1,0.113,9.46971055033463,"[0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01]","[0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0991,67.645,6.422009076113726,1.0,1386040.659,0.017130091938983065
2129,"[1.09,2.19,3.28,4.38,5.47,6.56,7.66,8.75,9.85]","[1.08,4.77,9.94,18.88,28.64,42.72,58.56,75.93,94.77]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.45208099342099733,0.5651012417762465,0.509,0.491,fil2,0.113,9.46971055033463,"[0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01]","[0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.1305,93.576,23.802270975971634,1.0,1252962.311,0.01673831576596813
2130,"[1.11,2.21,3.32,4.42,5.53,6.64,7.74,8.85,9.95]","[1.02,4.52,10.21,18.82,29.33,42.83,59.62,76.50,96.89]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.4633830182565223,0.5764032666117715,0.52,0.48,fil2,0.113,9.46971055033463,"[0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01]","[0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0932,70.245,12.962043128644645,1.0,397948.123,0.016116375657350062
2131,"[1.10,2.21,3.31,4.41,5.52,6.62,7.72,8.83,9.93]","[0.96,4.77,10.27,19.41,29.43,43.66,58.32,76.32,96.44]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.47468504309204723,0.5877052914472964,0.531,0.469,fil2,0.113,9.46971055033463,"[0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00]","[0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0865,71.672,9.118968187223938,1.0,130167.521,0.015136336451693082
2132,"[1.10,2.21,3.31,4.42,5.52,6.63,7.73,8.84,9.94]","[1.16,4.42,10.96,18.80,29.37,43.01,58.69,76.49,96.67]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.4859870679275722,0.5990073162828214,0.542,0.45799999999999996,fil2,0.113,9.46971055033463,"[0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00]","[0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0736,68.629,8.018559101260983,1.0,55394.585,0.013793828256870352
2133,"[1.10,2.19,3.29,4.39,5.49,6.58,7.68,8.78,9.87]","[1.05,4.49,10.64,18.88,28.97,42.10,58.88,76.73,95.34]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.49728909276309713,0.6103093411183463,0.554,0.44599999999999995,fil2,0.113,9.46971055033463,"[0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.00,0.00]","[0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0891,96.919,26.551376099586953,1.0,29352.823,0.012074291078980667
2134,"[1.09,2.17,3.26,4.35,5.43,6.52,7.61,8.69,9.78]","[0.95,4.51,10.32,18.11,28.77,41.62,56.81,74.63,93.52]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.5085911175986221,0.6216113659538713,0.565,0.43500000000000005,fil2,0.113,9.46971055033463,"[0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00]","[0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,-0.00]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0586,74.026,9.500877399314025,1.0,19222.974,0.010238283226020913
2135,"[1.10,2.20,3.30,4.39,5.49,6.59,7.69,8.79,9.89]","[1.08,4.55,10.77,19.28,30.02,43.10,58.78,75.66,95.50]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.519893142434147,0.6329133907893962,0.576,0.42400000000000004,fil2,0.113,9.46971055033463,"[0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00]","[0.02,0.02,0.02,0.01,0.01,0.01,0.00,-0.00,-0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0544,80.174,8.56612849215507,1.0,13910.177,0.008033975065009878
2136,"[1.11,2.22,3.33,4.44,5.55,6.65,7.76,8.87,9.98]","[1.21,4.63,10.67,18.98,30.70,44.11,58.82,78.30,97.28]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.5311951672696719,0.6442154156249211,0.588,0.41200000000000003,fil2,0.113,9.46971055033463,"[0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00]","[0.02,0.02,0.01,0.01,0.01,0.00,-0.00,-0.01,-0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0512,87.061,17.480443481576625,1.0,11815.351,0.005792408311289791
2137,"[1.10,2.21,3.31,4.42,5.52,6.63,7.73,8.84,9.94]","[1.11,4.72,10.67,18.93,29.67,43.21,58.34,76.67,96.42]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.5424971921051968,0.655517440460446,0.599,0.401,fil2,0.113,9.46971055033463,"[0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00]","[0.02,0.01,0.01,0.01,0.00,-0.00,-0.01,-0.01,-0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0313,65.063,5.24047526150759,1.0,11477.435,0.003456385425011715
2138,"[1.10,2.20,3.30,4.40,5.50,6.60,7.69,8.79,9.89]","[1.04,4.46,10.87,19.30,29.32,43.35,57.57,76.82,95.33]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.5537992169407217,0.6668194652959709,0.61,0.39,fil2,0.113,9.46971055033463,"[0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00]","[0.02,0.01,0.01,0.00,-0.00,-0.01,-0.01,-0.01,-0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0291,75.371,14.122701919389739,1.0,12701.418,0.0009061275362420427
2139,"[1.09,2.18,3.27,4.36,5.45,6.54,7.62,8.71,9.80]","[0.99,4.33,10.07,18.43,28.61,41.67,56.33,74.27,93.45]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.5651012417762465,0.6781214901314958,0.622,0.378,fil2,0.113,9.46971055033463,"[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]","[0.01,0.01,0.00,-0.00,-0.00,-0.01,-0.01,-0.01,-0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0177,53.973,5.588627985267216,1.0,15552.295,-0.0016064445471023273
2140,"[1.09,2.17,3.26,4.35,5.44,6.52,7.61,8.70,9.79]","[1.18,4.32,10.21,18.03,28.59,42.38,56.18,75.20,92.96]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.5764032666117714,0.6894235149670207,0.633,0.367,fil2,0.113,9.46971055033463,"[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01]","[0.01,0.00,-0.00,-0.00,-0.01,-0.01,-0.01,-0.01,-0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0238,66.16,13.79199616651075,1.0,19334.591,-0.0042803064680765925
2141,"[1.09,2.18,3.28,4.37,5.46,6.55,7.65,8.74,9.83]","[1.19,4.43,10.62,19.01,29.20,42.37,57.01,74.91,93.66]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.5877052914472963,0.7007255398025456,0.644,0.356,fil2,0.113,9.46971055033463,"[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01]","[0.00,-0.00,-0.00,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0278,57.258,4.013822959841741,1.0,23847.025,-0.006926115614409781
2142,"[1.10,2.21,3.31,4.41,5.52,6.62,7.72,8.83,9.93]","[1.02,4.67,10.60,19.47,29.06,43.02,58.73,75.45,95.36]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.5990073162828212,0.7120275646380705,0.656,0.344,fil2,0.113,9.46971055033463,"[0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01]","[-0.00,-0.00,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0343,50.187,4.75607980295814,1.0,28472.811,-0.009387907994095746
2143,"[1.10,2.20,3.30,4.40,5.50,6.60,7.70,8.80,9.90]","[1.09,4.55,10.78,19.19,29.32,42.40,58.92,76.66,94.65]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.6103093411183461,0.7233295894735954,0.667,0.33299999999999996,fil2,0.113,9.46971055033463,"[0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01]","[-0.00,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.02,-0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0555,62.389,10.956192261139966,1.0,33347.618,-0.011455032342877767
2144,"[1.09,2.18,3.27,4.37,5.46,6.55,7.64,8.73,9.82]","[1.18,4.45,10.20,18.88,29.53,41.49,56.31,74.43,92.95]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.621611365953871,0.7346316143091203,0.678,0.32199999999999995,fil2,0.113,9.46971055033463,"[0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01]","[-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.02,-0.02,-0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0484,45.374,3.6787301906730145,1.0,37373.574,-0.013043214124941483
2145,"[1.09,2.18,3.27,4.36,5.45,6.54,7.63,8.72,9.81]","[1.05,4.45,10.63,18.92,28.70,41.22,56.91,73.24,92.58]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.6329133907893959,0.7459336391446452,0.689,0.31100000000000005,fil2,0.113,9.46971055033463,"[0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01]","[-0.01,-0.01,-0.01,-0.01,-0.02,-0.02,-0.02,-0.02,-0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0507,39.981,2.3691465843109434,1.0,41963.279,-0.014635096972746247
2146,"[1.08,2.16,3.24,4.32,5.40,6.49,7.57,8.65,9.73]","[0.92,4.43,10.14,17.51,29.11,40.38,56.75,73.93,90.74]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.6442154156249208,0.7572356639801701,0.701,0.29900000000000004,fil2,0.113,9.46971055033463,"[0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01]","[-0.01,-0.01,-0.01,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0734,51.821,10.678901928466972,0.999,49021.294,-0.01590079371866543
2147,"[1.08,2.17,3.25,4.33,5.41,6.50,7.58,8.66,9.75]","[1.03,4.35,10.40,18.32,29.11,40.98,55.63,73.41,90.92]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.6555174404604457,0.768537688815695,0.712,0.28800000000000003,fil2,0.113,9.46971055033463,"[0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01]","[-0.01,-0.01,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.066,42.2,3.6764903659856114,1.0,63330.933,-0.01700606539331169
2148,"[1.08,2.17,3.25,4.34,5.42,6.50,7.59,8.67,9.76]","[1.15,4.27,9.69,17.81,29.05,41.56,57.11,72.68,90.91]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.6668194652959706,0.7798397136512198,0.723,0.277,fil2,0.113,9.46971055033463,"[0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01]","[-0.01,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0705,41.706,5.659626962868134,1.0,113076.34,-0.018103879139642533
2149,"[1.10,2.20,3.30,4.39,5.49,6.59,7.69,8.79,9.89]","[0.97,4.74,10.79,18.35,28.44,41.41,57.65,74.00,93.23]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.6781214901314955,0.7911417384867447,0.735,0.265,fil2,0.113,9.46971055033463,"[0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01]","[-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.061,33.779,2.888771549684833,1.0,347848.938,-0.018906218384059342
2150,"[1.09,2.18,3.26,4.35,5.44,6.53,7.61,8.70,9.79]","[1.08,4.57,9.79,18.91,27.70,41.12,54.98,75.24,91.20]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.6894235149670204,0.8024437633222696,0.746,0.254,fil2,0.113,9.46971055033463,"[0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01]","[-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0713,39.183,8.196754200275253,0.999,792126.415,-0.01925545083989051
2151,"[1.10,2.20,3.30,4.40,5.50,6.60,7.70,8.80,9.90]","[1.21,4.37,9.80,17.85,28.89,43.34,58.34,76.35,93.16]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.7007255398025453,0.8137457881577945,0.757,0.243,fil2,0.113,9.46971055033463,"[0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01]","[-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.08,44.267,9.383767142781856,0.999,568303.182,-0.01916990851242932
2152,"[1.08,2.17,3.25,4.34,5.42,6.51,7.59,8.68,9.76]","[0.98,4.13,9.78,18.30,27.89,40.04,55.04,73.24,90.34]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.7120275646380702,0.8250478129933194,0.769,0.23099999999999998,fil2,0.113,9.46971055033463,"[0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00]","[-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0551,32.082,3.6198133526200738,1.0,368387.791,-0.018834518713412404
2153,"[1.08,2.17,3.25,4.34,5.42,6.51,7.59,8.68,9.76]","[1.08,4.56,9.55,18.41,28.49,41.34,57.30,72.53,90.19]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.723329589473595,0.8363498378288443,0.78,0.21999999999999997,fil2,0.113,9.46971055033463,"[0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00]","[-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0585,36.154,4.932872675366215,0.999,280940.356,-0.018320846596063853
2154,"[1.10,2.20,3.31,4.41,5.51,6.61,7.72,8.82,9.92]","[1.18,4.13,10.38,18.16,28.56,41.93,58.60,74.57,93.13]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.7346316143091199,0.8476518626643692,0.791,0.20899999999999996,fil2,0.113,9.46971055033463,"[0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00]","[-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0496,32.109,3.7510131266492848,0.999,237305.834,-0.017734566164166528
2155,"[1.10,2.20,3.30,4.40,5.50,6.60,7.70,8.80,9.90]","[0.90,4.57,10.09,18.15,29.07,43.19,57.05,73.42,92.53]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.7459336391446448,0.8589538874998941,0.802,0.19799999999999995,fil2,0.113,9.46971055033463,"[0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00]","[-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.01,-0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0416,29.373,2.5079772882843137,1.0,221119.771,-0.01700316089297914
2156,"[1.09,2.17,3.26,4.34,5.43,6.52,7.60,8.69,9.77]","[0.98,4.07,9.57,17.77,29.01,40.45,54.27,75.26,90.01]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.7572356639801697,0.870255912335419,0.814,0.18600000000000005,fil2,0.113,9.46971055033463,"[0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00]","[-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.01,-0.01,-0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0444,34.2,7.775093543280503,0.998,223561.277,-0.016368586736574188
2157,"[1.10,2.20,3.30,4.41,5.51,6.61,7.71,8.81,9.91]","[1.06,4.43,10.42,19.36,28.87,40.72,59.14,77.05,92.52]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.7685376888156946,0.8815579371709439,0.825,0.17500000000000004,fil2,0.113,9.46971055033463,"[0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00]","[-0.02,-0.02,-0.02,-0.02,-0.02,-0.01,-0.01,-0.01,-0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0465,38.894,9.824854812286082,0.998,223779.627,-0.015614714729683555
2158,"[1.08,2.17,3.25,4.34,5.42,6.50,7.59,8.67,9.75]","[1.16,3.88,9.80,16.79,28.64,40.89,55.86,73.80,89.37]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.7798397136512195,0.8928599620064688,0.836,0.16400000000000003,fil2,0.113,9.46971055033463,"[0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00]","[-0.02,-0.02,-0.02,-0.02,-0.01,-0.01,-0.01,-0.01,-0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0359,33.229,5.82636779196254,0.999,242673.403,-0.014928859719465597
2159,"[1.06,2.13,3.19,4.25,5.32,6.38,7.45,8.51,9.57]","[0.80,4.23,9.13,16.17,25.57,37.54,52.34,70.24,85.86]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.7911417384867444,0.9041619868419937,0.848,0.15200000000000002,fil2,0.113,9.46971055033463,"[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]","[-0.02,-0.02,-0.02,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0239,24.699,4.037338305685907,0.998,270428.671,-0.014234615675985444
2160,"[1.10,2.20,3.30,4.40,5.50,6.61,7.71,8.81,9.91]","[0.86,4.53,9.78,17.33,27.39,40.22,56.07,75.24,91.97]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.8024437633222693,0.9154640116775186,0.859,0.14100000000000001,fil2,0.113,9.46971055033463,"[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]","[-0.02,-0.02,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0233,25.611,4.187667512190768,0.998,277907.224,-0.013545453122801707
2161,"[1.08,2.15,3.23,4.31,5.39,6.46,7.54,8.62,9.70]","[0.93,3.87,9.01,16.59,26.84,40.04,56.46,71.08,87.81]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.8137457881577942,0.9267660365130435,0.87,0.13,fil2,0.113,9.46971055033463,"[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]","[-0.02,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0221,27.573,4.788409692649977,0.999,322029.598,-0.012860424219772964
2162,"[1.08,2.16,3.23,4.31,5.39,6.47,7.55,8.62,9.70]","[1.00,4.14,9.65,17.77,28.75,39.05,55.74,70.67,87.81]",S_1,/Users/yogehs/Downloads/SbcC/S/1/29.csv,28.0,88.47972062994984,0.8250478129933191,0.9380680613485683,0.882,0.118,fil2,0.113,9.46971055033463,"[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]","[-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01]","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]",0.0186,25.553,2.7409525072967864,0.999,356767.98,-0.01227396484491335
